file	line_no	issue_type	matched_form	matched_sequence	context
1_veda/5_vedang/2_paris/avpari_u.txt	419	isolated_consonant	y	y	prajāpatir yaḥ sasṛje prajā imā devānt sa sṛṣṭvā viniyoj y a karmasu | sa sarvabhuk sarvayogeṣu rohiṇī śivāḥ kriyāḥ kṛ...
1_veda/5_vedang/2_paris/avpari_u.txt	453	isolated_consonant	ś	ś	yās triṃśataṃ trīṃś ca madanti devā devanāmno nirmitā ṃ ś ca bhūyasaḥ | tā no 'ṣāḍhā uttarā vaso viśve śivāḥ kriyāḥ k...
1_veda/5_vedang/2_paris/avpari_u.txt	913	adjacent_vowels	grahaṛkṣāṇi	aṛ	nityaṃ ca kārayec chāntiṃ grahaṛkṣāṇi pūjayet | bhūmidohān prakurvīta devatāyataneṣu ca ||
1_veda/5_vedang/2_paris/avpari_u.txt	1565	adjacent_vowels	cāruparvamanaoramaḥ	ao	...ḥ kartavyo vaiṇavo navaḥ | ṣoḍaśāratnimātras tu cāruparvamanaoramaḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	1917	adjacent_vowels	yavavrīhitilaādīnām	aā	carūṇām atha pātrāṇām indhanānāṃ viśeṣataḥ | yavavrīhitilaādīnām ājyasyāharaṇaṃ tathā ||
1_veda/5_vedang/2_paris/avpari_u.txt	2181	adjacent_vowels	vijānīiyād	īi	ājyaṃ tatra vijānīiyād dhomas tatra sruveṇa ca | abhyukṣaṇaṃ haviḥkarma kartavy...
1_veda/5_vedang/2_paris/avpari_u.txt	2699	adjacent_vowels	amūhoāre	oā	citrāgaṇo mā no vidann adārasṛt svastidā viśām amūhoāre aghadviṣṭā agne yat te tapa iti pañca sūktāni rudra jalāṣ...
1_veda/5_vedang/2_paris/avpari_u.txt	2859	isolated_consonant	t	t	t yā da co pra naḥ yo yo dhi || hi ma dhī sya va de rgo bha y...
1_veda/5_vedang/2_paris/avpari_u.txt	2859	isolated_consonant	t	t	...i || hi ma dhī sya va de rgo bha yam ṇī re rva tu vi tsa ta t ||
1_veda/5_vedang/2_paris/avpari_u.txt	2885	adjacent_vowels	arkakṣīrāktayāṛkāgnāv	āṛ	teṣām upaśamaṃ vidyāt surāśvaryā ghṛtena ca | arkakṣīrāktayāṛkāgnāv akṣiṇī sphoṭayed dviṣaḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	3123	adjacent_vowels	saṃviśeante	ea	...aṃ hinasti patnīṃkule jyeṣṭham | kṛṣīḥ prajāḥ paśavaḥ saṃviśeante yathendrasṛṣṭaṃ prapateta vajram iti ||
1_veda/5_vedang/2_paris/avpari_u.txt	3255	adjacent_vowels	ardhamāseardhamāse	ea	māsemāse prayuñjānodevalokam avāpnuyāt | ardhamāseardhamāse ca ṛṣīṇāṃ lokam uttamam ||
1_veda/5_vedang/2_paris/avpari_u.txt	3473	adjacent_vowels	caeṣāṃ	ae	...a saumyā jāyante śivāḥ sukhakarāḥ sadā | sthānaṃ vīrāsanaṃ caeṣāṃ pṛthivī ca pradakṣiṇā | agnihotraṃ hutaṃ caiṣāṃ ye vai s...
1_veda/5_vedang/2_paris/avpari_u.txt	4117	adjacent_vowels	dyuaur	ua	darbhir āstīrya dyuaur darvir akṣiteti tisṛbhiḥ sarvānnaprakāram uddhṛtyājyena s...
1_veda/5_vedang/2_paris/avpari_u.txt	4297	adjacent_vowels	svapnābhikaraena	ae	...aniṃ vy asmai mitrāvaruṇāv ā parjānyasya svapna svapnābhikaraena devānām asthi mahāntaṃ kośaṃ yo antarikṣeṇopa śreṣṭhā aha...
1_veda/5_vedang/2_paris/avpari_u.txt	4505	adjacent_vowels	tathāikāra	āi	ekāraś ca tathāikāra okāra aukāra eva ca | dīrghamātraplutās teṣāṃ saṃjjā sa...
1_veda/5_vedang/2_paris/avpari_u.txt	4781	adjacent_vowels	dāeṣṭiviṣayikaṃ	āe	vahanam ca haviṣām āvāhanaṃ ca devānāṃ yac ca dāeṣṭiviṣayikaṃ tad asya karma ||
1_veda/5_vedang/2_paris/avpari_u.txt	5179	adjacent_vowels	nabhoaṃśāḥ	oa	nakṣatrapatham utsṛjya nabhoaṃśāḥ pārśvacāriṇaḥ | pūrvato 'bhyuditā vā syur nīcair uttara...
1_veda/5_vedang/2_paris/avpari_u.txt	5199	adjacent_vowels	uddālakaṛṣes	aṛ	kaśyapasya ca marīcer uddālakaṛṣes tathā | putrā mandaphalā jñeyās teṣām amṛtasaṃbhavāḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	5219	adjacent_vowels	bhaṛśaṃ	aṛ	rekhāntarāpurārāṇi kalmaṣāṇi divākare | vadanti ca bhaṛśaṃ śvāno vānti vātāś ca bhīṣaṇāḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	5509	adjacent_vowels	varāhapretaśārdūlasiṃhamārjāravārāiḥ	āi	...āṃ tat samāsena vakṣyate | varāhapretaśārdūlasiṃhamārjāravārāiḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	5581	adjacent_vowels	pradhānāiśyāṃ	āi	nirītiḥ sasyasaṃpat tu pradhānāiśyāṃ manoramā | pratilomeṣu vāteṣu ītibāhulyam ādiśet ||
1_veda/5_vedang/2_paris/avpari_u.txt	5843	adjacent_vowels	yatrovācāuśanāḥ	āu	teṣāṃ vakṣyāmi kampānāṃ lakṣaṇāni phalāni ca | yatrovācāuśanāḥ khyātān nāradāya sma pṛcchate ||
1_veda/5_vedang/2_paris/avpari_u.txt	5857	adjacent_vowels	duḥkhāṛtā	āṛ	...vākāśe bhāskaro nātibhāskaraḥ | diśas tu na prakāśante duḥkhāṛtā iva yoṣitaḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	5929	adjacent_vowels	śiroabhiṣṭhānavarjanam	oa	...ampanirghātāvidyutā cābhrapātanam | bhavecca devatādīnāṃ śiroabhiṣṭhānavarjanam ||
1_veda/5_vedang/2_paris/avpari_u.txt	5939	adjacent_vowels	rodanotkrośāani	āa	...o vaikṛtyodvartanāni ca | kṣiteḥ kampaprahāsāśca rodanotkrośāani ca ||
1_veda/5_vedang/2_paris/avpari_u.txt	5941	adjacent_vowels	arkaniśāakarau	āa	...ttramśasatrakīlakamaṇḍalau | nīlāṅgalohitatalau udye arkaniśāakarau ||
1_veda/5_vedang/2_paris/avpari_u.txt	5967	adjacent_vowels	rajoarkaparighādayaḥ	oa	saṃdhyādaṇḍapariveṣā rajoarkaparighādayaḥ | maṇḍalānāṃ samūhāśca dikṣu pītāruṇaprabhāḥ...
1_veda/5_vedang/2_paris/avpari_u.txt	5991	adjacent_vowels	goajāśvamṛgapakṣiṣu	oa	citrā garbhodbhavāḥ strīṣu goajāśvamṛgapakṣiṣu | pattrāṅkuralatānāṃ ca vikārāḥ śiśire śubh...
1_veda/5_vedang/2_paris/avpari_u.txt	6045	adjacent_vowels	kāñcanamanahśiloupameṣu	ou	...vanādeṣu chinnābhreṣu vā chinnamūleṣu kāleṣu kāñcanamanahśiloupameṣu suvarṇapūrṇeṣu jaleṣv asmin na cābhyantarato deśaśobh...
1_veda/5_vedang/2_paris/avpari_u.txt	6143	adjacent_vowels	samāvaoya	ao	samāvaoya ghṛtaṃ tatra āhutiṃ jihuyāt imām | indram id devatātaye s...
1_veda/5_vedang/2_paris/avpari_u.txt	6145	adjacent_vowels	sureāśvaras	eā	indras śacīpatis śakro vajrapāṇis sureāśvaras | sarvādbhutānāṃ śamano mahāvyāhṛtayas tathā ||
1_veda/5_vedang/2_paris/avpari_u.txt	6243	adjacent_vowels	kapilaromāṇāaḥ	āa	...atra ye mānisvāṅgāni ṛjavaḥ kalahapriyāḥ | uṣṇāḥ kapilaromāṇāaḥ svedanā anavekṣaṇāḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	6435	adjacent_vowels	sriotasi	io	...oko rajjuchede mriyeta saḥ | rūḍhasya srotasā śoko mṛtyuḥ sriotasi naśyataḥ ||
1_veda/5_vedang/2_paris/avpari_u.txt	6627	adjacent_vowels	grahaṛkṣāṇi	aṛ	nityaṃ ca kārayec chāntiṃ grahaṛkṣāṇi pūjayet | bhūmidohān prakurvīta devatāyataneṣu ca ||
1_veda/5_vedang/2_paris/avpari_u.txt	7049	adjacent_vowels	kṣīraṛkṣāṇāṃ	aṛ	samidbhiḥ kṣīraṛkṣāṇāṃ sarṣapais tu ghṛtena ca | hotavyo 'gniḥ svakair mantr...
1_veda/5_vedang/2_paris/avpari_u.txt	7141	adjacent_vowels	gardabhaṛśyabhāsānāṃ	aṛ	prāsādadhvajaśālāsu prākāradvāratoraṇaiḥ | gardabhaṛśyabhāsānāṃ piṇḍān dṛṣṭvā puraṃ tyajet ||
1_veda/5_vedang/2_paris/avpari_u.txt	7499	isolated_consonant	c	c	atha vā nānāvarṇe bahurūpe śṛṅgiṇi cāditye kīlavati c ādbhutāny ulkābhihate
1_veda/5_vedang/2_paris/avpray_u.txt	955	isolated_consonant	k	k	yat kiṃ cāvidhivihitaṃ karma kriyate tasyaiṣaiva sarvasya k | lptiḥ sarvasya prāyaścittiś ceti hi śrutir bhavati |
1_veda/5_vedang/2_paris/avpray_u.txt	961	isolated_consonant	k	k	yat kiṃcid yajñe viriṣṭam āpadyeta tasyaiṣaiva sarvasya k | lptiḥ sārvasya prāyaścittiś ca | iti hi śrutir bhavati ||
1_veda/5_vedang/2_paris/avpray_u.txt	1151	isolated_consonant	r	r	prāta r ya sya skanno homaḥ syāt sāyaṃ nāśnīyān |
1_veda/5_vedang/2_paris/avpray_u.txt	1267	adjacent_vowels	does	oe	para ū | does really have pura ū |
1_veda/5_vedang/2_paris/avpray_u.txt	1267	adjacent_vowels	really	ea	para ū | does really have pura ū |
1_veda/5_vedang/2_paris/avpray_u.txt	1477	isolated_consonant	ś	ś	|| ś ca tvā || indur indum upāgāt sāyāme so ma bhūt sarva tasya ...
1_veda/5_vedang/2_paris/avpray_u.txt	1619	isolated_consonant	k	k	...ate svāhety etena nyāyena vājasaneyībrāhmaṇamoghena mantrāḥ k | lptāḥ |
1_veda/5_vedang/3_pratis/rgvidh_u.txt	115	isolated_consonant	h	h	...ir | sidhyanti | mantrāś | ca | mucyate | ca | upapātakai | h |
1_veda/5_vedang/3_pratis/rgvidh_u.txt	291	adjacent_vowels	brahmamaī	aī	eṣā | hi | sammitā | vedaiḥ | sarva | brahmamaī | nicṛt ||
1_veda/5_vedang/3_pratis/rgvidh_u.txt	503	isolated_consonant	m	m	nāsatyau | tu | namas | kṛtvā | parā | m | ṛddhim | avāpnuyāt ||
1_veda/5_vedang/3_pratis/rgvidh_u.txt	2015	adjacent_vowels	hoam	oa	havir | hoam | tataḥ | kuryāt | pratyṛcam | vāg | yataḥ | śuciḥ ||
2_epic/mbh/ext/hv_apppu.txt	41	adjacent_vowels	saptaṛṣīṃś	aṛ	tasya saptaṛṣīṃś cāpi kīrtyamānān nibodha me ||
2_epic/mbh/ext/hv_apppu.txt	2537	adjacent_vowels	praāṇam	aā	praāṇam anutiṣṭhanti teṣām kṛṣṇo 'bhavad gatiḥ ||
2_epic/mbh/ext/hv_apppu.txt	3083	adjacent_vowels	mṛdūtkīrṇagaḷatrikā	aḷ	rathavistīrṇajaghanā mṛdūtkīrṇagaḷatrikā |
2_epic/mbh/ext/hv_apppu.txt	3083	adjacent_vowels	mṛdūtkīrṇagaḷatrikā	ḷa	rathavistīrṇajaghanā mṛdūtkīrṇagaḷatrikā |
2_epic/mbh/ext/hv_apppu.txt	16895	isolated_consonant	k	k	k | rtavarmā ca daṃṣṭre dve vicakṣur arimardanaḥ ||
2_epic/mbh/ext/hv_apppu.txt	18553	adjacent_vowels	kṛīḍābhirāmā	ṛī	kṛīḍābhirāmā madirāvilākṣāḥ ||
2_epic/mbh/ext/hv_apppu.txt	21527	adjacent_vowels	saṃcodayaām	aā	ṛkṣān saṃcodayaām āsa cāmīkaravibhūṣitān ||
2_epic/mbh/ext/hv_apppu.txt	21861	adjacent_vowels	śambarāāyātha	āā	cikṣepa śambarāāyātha dahaṃl lokatrayaṃ tviṣā ||
2_epic/mbh/ext/hv_apppu.txt	23403	adjacent_vowels	hariṛ	iṛ	krīḍan hariṛ gokulavāsavāsī
2_epic/mbh/ext/hv_apppu.txt	23569	adjacent_vowels	ghorakaṛmāṇo	aṛ	piṣācā ghorakaṛmāṇo yatante brahmahiṃsane ||
2_epic/mbh/ext/hv_apppu.txt	23583	adjacent_vowels	paspaṛśāṇgaṃ	aṛ	paspaṛśāṇgaṃ tadā viṣṇuḥ piśācasyātha sarvataḥ |
2_epic/mbh/ext/hv_apppu.txt	24875	adjacent_vowels	śaktitomarasaṃkīṛnaṃ	īṛ	śaktitomarasaṃkīṛnaṃ dhvajamālāsamācitam |
2_epic/mbh/ext/hv_apppu.txt	25183	adjacent_vowels	vaḷagṛdhrebhyaḥ	aḷ	dāsyāmi vaḷagṛdhrebhyaḥ śvabhyaś caiva durātmanaḥ ||
2_epic/mbh/ext/hv_apppu.txt	25183	adjacent_vowels	vaḷagṛdhrebhyaḥ	ḷa	dāsyāmi vaḷagṛdhrebhyaḥ śvabhyaś caiva durātmanaḥ ||
2_epic/mbh/ext/hv_apppu.txt	25699	adjacent_vowels	baḷāś	aḷ	kākā baḷāś ca gṛdhrāś ca śyenā gomāyukās tathā |
2_epic/mbh/ext/hv_apppu.txt	25699	adjacent_vowels	baḷāś	ḷā	kākā baḷāś ca gṛdhrāś ca śyenā gomāyukās tathā |
2_epic/mbh/ext/hv_apppu.txt	25945	adjacent_vowels	ākṛṣṛa	ṛa	ākṛṣṛa śārṅgaṃ balavān saṃdhāya ripumardanaḥ |
2_epic/mbh/ext/hv_apppu.txt	29505	adjacent_vowels	hṛṛṣīkeśas	ṛṛ	kathaṃ kruddho hṛṛṣīkeśas trailokyadahanakṣamaḥ ||
2_epic/mbh/ext/hv_apppu.txt	29879	isolated_consonant	b	b	k | pāda b has printed nārāyaṇi namo 'stute
2_epic/mbh/ext/hv_apppu.txt	29879	isolated_consonant	k	k	k | pāda b has printed nārāyaṇi namo 'stute
2_epic/mbh/ext/hv_apppu.txt	35087	adjacent_vowels	sūryaṝkṣāṇāṃ	aṝ	dyāṃ caiva sūryaṝkṣāṇāṃ tvarayā samakalpayat |
2_epic/mbh/ext/hv_apppu.txt	38485	adjacent_vowels	saṃhṛādīyo	ṛā	saṃhṛādīyo mahānādī mahāvegas tathāparaḥ |
2_epic/mbh/ext/hv_apppu.txt	41445	isolated_consonant	s	s	pūṣāpi daityaṃ navabhiḥ śarai s tato
2_epic/mbh/ext/hv_conpu.txt	97	adjacent_vowels	indirānandakandaḷam	aḷ	indīvarakaḷaśyāmaṃ indirānandakandaḷam |
2_epic/mbh/ext/hv_conpu.txt	97	adjacent_vowels	indirānandakandaḷam	ḷa	indīvarakaḷaśyāmaṃ indirānandakandaḷam |
2_epic/mbh/ext/hv_conpu.txt	97	adjacent_vowels	indīvarakaḷaśyāmaṃ	aḷ	indīvarakaḷaśyāmaṃ indirānandakandaḷam |
2_epic/mbh/ext/hv_conpu.txt	97	adjacent_vowels	indīvarakaḷaśyāmaṃ	ḷa	indīvarakaḷaśyāmaṃ indirānandakandaḷam |
2_epic/mbh/ext/hv_conpu.txt	871	adjacent_vowels	praḷayā	aḷ	tathā yugāni rājendra praḷayā manavas tathā |
2_epic/mbh/ext/hv_conpu.txt	871	adjacent_vowels	praḷayā	ḷa	tathā yugāni rājendra praḷayā manavas tathā |
2_epic/mbh/ext/hv_conpu.txt	5585	adjacent_vowels	tābhiṛ	iṛ	tābhiṛ dhāryo hy ayaṃ lokaḥ prajāś caiva caturvidhāḥ |
2_epic/mbh/ext/hv_conpu.txt	10273	adjacent_vowels	brahmaṝṣayo	aṝ	tam ūcur brahmaṝṣayo vacanaṃ dharmasaṃhitam |
2_epic/mbh/ext/hv_conpu.txt	12329	adjacent_vowels	'bhigamyāṛṇavo	āṛ	evam uktas tu māṃ kruddhaḥ so 'bhigamyāṛṇavo 'bravīt |
2_epic/mbh/ext/hv_conpu.txt	13541	adjacent_vowels	sthānasahasreais	ea	tataḥ sthānasahasreais tvaṃ pṛthivīṃ śobhayiṣyasi ||
2_epic/mbh/ext/hv_conpu.txt	16571	adjacent_vowels	gandharvaṛṣayaś	aṛ	gandharvaṛṣayaś caiva vāco muñcanti susvarāḥ ||
2_epic/mbh/ext/hv_conpu.txt	17239	adjacent_vowels	vasasiiha	ii	kenacid yadi kāryeṇa vasasiiha yadṛcchayā |
2_epic/mbh/ext/hv_conpu.txt	17241	adjacent_vowels	tavaanugāḥ	aa	vayaṃ tavaanugāḥ sarve bhavantaṃ śaraṇaṃ gatāḥ ||
2_epic/mbh/ext/hv_conpu.txt	21065	adjacent_vowels	tāu	āu	pratijagrāha tāu kāśyo vidyāḥ prādāc ca kevalāḥ ||
2_epic/mbh/ext/hv_conpu.txt	21367	adjacent_vowels	vrīḷitā	īḷ	ye nṛpāḥ parvatāt tasmād gomantād vrīḷitā gatāḥ |
2_epic/mbh/ext/hv_conpu.txt	21367	adjacent_vowels	vrīḷitā	ḷi	ye nṛpāḥ parvatāt tasmād gomantād vrīḷitā gatāḥ |
2_epic/mbh/ext/hv_conpu.txt	30775	adjacent_vowels	vetāḷaiś	āḷ	vetāḷaiś ca piśācaiś ca bhakṣayadbhiś ca māṃsakam |
2_epic/mbh/ext/hv_conpu.txt	30775	adjacent_vowels	vetāḷaiś	ḷa	vetāḷaiś ca piśācaiś ca bhakṣayadbhiś ca māṃsakam |
2_epic/mbh/ext/hv_conpu.txt	31285	adjacent_vowels	priaṃ	ia	ājñāpaya priaṃ kiṃ te cakrāyudha karomy aham ||
2_epic/mbh/ext/hv_conpu.txt	31409	adjacent_vowels	vetāḷāḥ	āḷ	tasyānuyātā vetāḷāḥ piśācāś candramālinaḥ |
2_epic/mbh/ext/hv_conpu.txt	31409	adjacent_vowels	vetāḷāḥ	ḷā	tasyānuyātā vetāḷāḥ piśācāś candramālinaḥ |
2_epic/mbh/ext/hv_conpu.txt	31849	adjacent_vowels	karāḷā	āḷ	digvāsā vikaṭā dhūmrā karāḷā nirṇatodarī |
2_epic/mbh/ext/hv_conpu.txt	31849	adjacent_vowels	karāḷā	ḷā	digvāsā vikaṭā dhūmrā karāḷā nirṇatodarī |
2_epic/mbh/ext/hv_conpu.txt	32003	adjacent_vowels	kākagṛdhrabaḷaiś	aḷ	kākagṛdhrabaḷaiś caiva sarvataḥ pāṭito 'tha vā |
2_epic/mbh/ext/hv_conpu.txt	32003	adjacent_vowels	kākagṛdhrabaḷaiś	ḷa	kākagṛdhrabaḷaiś caiva sarvataḥ pāṭito 'tha vā |
2_epic/mbh/ext/hv_conpu.txt	33191	adjacent_vowels	'vatīirṇo	īi	evam eṣo 'vatīirṇo vai pṛthivyāṃ pṛthivīpate |
2_epic/mbh/mbh_01_u.txt	8091	adjacent_vowels	eḷako	eḷ	karavīraḥ puṣpadaṃṣṭra eḷako bilvapāṇḍukaḥ
2_epic/mbh/mbh_01_u.txt	8091	adjacent_vowels	eḷako	ḷa	karavīraḥ puṣpadaṃṣṭra eḷako bilvapāṇḍukaḥ
2_epic/mbh/mbh_01_u.txt	11391	adjacent_vowels	niḷīyutam	iḷ	brahmahatyāvimokṣārthaṃ kṛtvā cīraṃ niḷīyutam
2_epic/mbh/mbh_01_u.txt	11391	adjacent_vowels	niḷīyutam	ḷī	brahmahatyāvimokṣārthaṃ kṛtvā cīraṃ niḷīyutam
2_epic/mbh/mbh_01_u.txt	12247	adjacent_vowels	bakuḷair	uḷ	puṃnāgaiḥ karṇikāraiś ca bakuḷair divyapādapaiḥ
2_epic/mbh/mbh_01_u.txt	12247	adjacent_vowels	bakuḷair	ḷa	puṃnāgaiḥ karṇikāraiś ca bakuḷair divyapādapaiḥ
2_epic/mbh/mbh_01_u.txt	27843	adjacent_vowels	devaṛṣīṇāṃ	aṛ	tathā devaṛṣīṇāṃ ca sendrāṇāṃ ca divaukasām
2_epic/mbh/mbh_01_u.txt	31065	adjacent_vowels	ḷaṃ	ḷa	vegamajjana || ḷaṃ vanaiḥ
2_epic/mbh/mbh_01_u.txt	37849	adjacent_vowels	loḷayitvā	oḷ	atha taṃ loḷayitvā tu bhīmaseno mahābalaḥ
2_epic/mbh/mbh_01_u.txt	37849	adjacent_vowels	loḷayitvā	ḷa	atha taṃ loḷayitvā tu bhīmaseno mahābalaḥ
2_epic/mbh/mbh_01_u.txt	43709	adjacent_vowels	nāḷāyanī	āḷ	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43709	adjacent_vowels	nāḷāyanī	ḷā	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43723	adjacent_vowels	nāḷāyanī	āḷ	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43723	adjacent_vowels	nāḷāyanī	ḷā	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43727	adjacent_vowels	nāḷāyanī	āḷ	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43727	adjacent_vowels	nāḷāyanī	ḷā	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43731	adjacent_vowels	nāḷāyanī	āḷ	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43731	adjacent_vowels	nāḷāyanī	ḷā	nāḷāyanī
2_epic/mbh/mbh_01_u.txt	43749	adjacent_vowels	nāḷāyanī	āḷ	eṣā nāḷāyanī pūrvaṃ maudgalyaṃ sthaviraṃ patim
2_epic/mbh/mbh_01_u.txt	43749	adjacent_vowels	nāḷāyanī	ḷā	eṣā nāḷāyanī pūrvaṃ maudgalyaṃ sthaviraṃ patim
2_epic/mbh/mbh_01_u.txt	43791	adjacent_vowels	nāḷāyanīṃ	āḷ	nāḷāyanīṃ sukeśāntāṃ mudgalaś cāruhāsinīm
2_epic/mbh/mbh_01_u.txt	43791	adjacent_vowels	nāḷāyanīṃ	ḷā	nāḷāyanīṃ sukeśāntāṃ mudgalaś cāruhāsinīm
2_epic/mbh/mbh_01_u.txt	43841	adjacent_vowels	nāḷāyanī	āḷ	eṣā nāḷāyanī jajñe daivayogena kena cit
2_epic/mbh/mbh_01_u.txt	43841	adjacent_vowels	nāḷāyanī	ḷā	eṣā nāḷāyanī jajñe daivayogena kena cit
2_epic/mbh/mbh_01_u.txt	43859	adjacent_vowels	nāḷāyanī	āḷ	indraseneti vikhyātā purā nāḷāyanī śubhā
2_epic/mbh/mbh_01_u.txt	43859	adjacent_vowels	nāḷāyanī	ḷā	indraseneti vikhyātā purā nāḷāyanī śubhā
2_epic/mbh/mbh_01_u.txt	44219	adjacent_vowels	nāḷāyanī	āḷ	saiva nāḷāyanī bhūtvā rūpeṇāpratimā bhuvi
2_epic/mbh/mbh_01_u.txt	44219	adjacent_vowels	nāḷāyanī	ḷā	saiva nāḷāyanī bhūtvā rūpeṇāpratimā bhuvi
2_epic/mbh/mbh_01_u.txt	46769	adjacent_vowels	mṛduṛjur	uṛ	bhāvitātmā gatarajāḥ śānto mṛduṛjur dvijaḥ
2_epic/mbh/mbh_01_u.txt	47915	adjacent_vowels	dvijarājaṛṣīṇāṃ	aṛ	dvijarājaṛṣīṇāṃ ca dhārmikāṇāṃ mahītale
2_epic/mbh/mbh_02_u.txt	1503	adjacent_vowels	kahoḷaḥ	oḷ	svastyātreyo jaratkāruḥ kahoḷaḥ kāśyapas tathā
2_epic/mbh/mbh_02_u.txt	1503	adjacent_vowels	kahoḷaḥ	ḷa	svastyātreyo jaratkāruḥ kahoḷaḥ kāśyapas tathā
2_epic/mbh/mbh_02_u.txt	2289	adjacent_vowels	agniṣvuāttāś	uā	vairājāś ca mahābhāgā agniṣvuāttāś ca bhārata
2_epic/mbh/mbh_02_u.txt	4941	adjacent_vowels	naḷaṃ	aḷ	vīkṣya bhīmaṃ tataḥ kṛṣṇo naḷaṃ jagrāha pāṇinā
2_epic/mbh/mbh_02_u.txt	4941	adjacent_vowels	naḷaṃ	ḷa	vīkṣya bhīmaṃ tataḥ kṛṣṇo naḷaṃ jagrāha pāṇinā
2_epic/mbh/mbh_02_u.txt	6697	adjacent_vowels	dramiḷāḥ	iḷ	dramiḷāḥ puruṣā rājan striyaś ca priyadarśanāḥ
2_epic/mbh/mbh_02_u.txt	6697	adjacent_vowels	dramiḷāḥ	ḷā	dramiḷāḥ puruṣā rājan striyaś ca priyadarśanāḥ
2_epic/mbh/mbh_02_u.txt	6705	adjacent_vowels	dramiḷās	iḷ	āścaryabhūtaṃ dadṛśur dramiḷās te samāhitāḥ
2_epic/mbh/mbh_02_u.txt	6705	adjacent_vowels	dramiḷās	ḷā	āścaryabhūtaṃ dadṛśur dramiḷās te samāhitāḥ
2_epic/mbh/mbh_02_u.txt	6717	adjacent_vowels	dramiḷeśvaram	iḷ	dūtena tarasā colaṃ vijitya dramiḷeśvaram
2_epic/mbh/mbh_02_u.txt	6717	adjacent_vowels	dramiḷeśvaram	ḷe	dūtena tarasā colaṃ vijitya dramiḷeśvaram
2_epic/mbh/mbh_02_u.txt	6753	adjacent_vowels	dramiḷarājānaṃ	iḷ	pāṇḍyaṃ dramiḷarājānaṃ śvaśuraṃ malayadhvajam
2_epic/mbh/mbh_02_u.txt	6753	adjacent_vowels	dramiḷarājānaṃ	ḷa	pāṇḍyaṃ dramiḷarājānaṃ śvaśuraṃ malayadhvajam
2_epic/mbh/mbh_02_u.txt	6757	adjacent_vowels	dramiḷair	iḷ	tato ratnāny upādāya dramiḷair āvṛto yayau
2_epic/mbh/mbh_02_u.txt	6757	adjacent_vowels	dramiḷair	ḷa	tato ratnāny upādāya dramiḷair āvṛto yayau
2_epic/mbh/mbh_02_u.txt	8699	adjacent_vowels	saptaṛṣīṃś	aṛ	devān saptaṛṣīṃś caiva śaṃkaraṃ ca mahāyaśāḥ
2_epic/mbh/mbh_02_u.txt	13407	adjacent_vowels	maṅgaḷasaṃyutaiḥ	aḷ	te vai stuvanti govindaṃ divyair maṅgaḷasaṃyutaiḥ
2_epic/mbh/mbh_02_u.txt	13407	adjacent_vowels	maṅgaḷasaṃyutaiḥ	ḷa	te vai stuvanti govindaṃ divyair maṅgaḷasaṃyutaiḥ
2_epic/mbh/mbh_02_u.txt	14351	adjacent_vowels	lāḷito	āḷ	adhītavān kṛtavidyaḥ priyo me lāḷito gṛhe
2_epic/mbh/mbh_02_u.txt	14351	adjacent_vowels	lāḷito	ḷi	adhītavān kṛtavidyaḥ priyo me lāḷito gṛhe
2_epic/mbh/mbh_02_u.txt	16273	adjacent_vowels	reads	ea	śakune hanta divyāno glaga reads ha mānau sahasraśaḥ
2_epic/mbh/mbh_02_u.txt	16531	adjacent_vowels	baḷiśāc	aḷ	etena tava nāśaḥ syād baḷiśāc chabaro yathā
2_epic/mbh/mbh_02_u.txt	16531	adjacent_vowels	baḷiśāc	ḷi	etena tava nāśaḥ syād baḷiśāc chabaro yathā
2_epic/mbh/mbh_02_u.txt	16629	isolated_consonant	m	m	na m indrajālena ca mohanena
2_epic/mbh/mbh_03_u.txt	4209	adjacent_vowels	suraṛṣimānavārcitaṃ	aṛ	apūjayat suraṛṣimānavārcitaṃ
2_epic/mbh/mbh_03_u.txt	7331	adjacent_vowels	pūrvaṛṣir	aṛ	dadāni te viśālākṣa cakṣuḥ pūrvaṛṣir bhavān
2_epic/mbh/mbh_03_u.txt	10041	adjacent_vowels	kāḷo	āḷ	raktāmbaradharaḥ kāḷo raktasrag anulepanaḥ
2_epic/mbh/mbh_03_u.txt	10041	adjacent_vowels	kāḷo	ḷo	raktāmbaradharaḥ kāḷo raktasrag anulepanaḥ
2_epic/mbh/mbh_03_u.txt	10475	adjacent_vowels	naḷo	aḷ	ity uktaḥ sa tadā devyā naḷo vacanam abravīt
2_epic/mbh/mbh_03_u.txt	10475	adjacent_vowels	naḷo	ḷo	ity uktaḥ sa tadā devyā naḷo vacanam abravīt
